file,reducedClassName,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,severity,title,version,vulnerable
apache-tomcat-10.0.4-src/java/jakarta/el/ArrayELResolver.java,java/jakarta/el/ArrayELResolver.java,jakarta.el.ArrayELResolver,class,6,35,2,19,33,0.21428572,0.21428572,10,2,8,2,0,0,8,0,2,0,1,0,0,1,0,0,1,0,19,92,13,0,7,2,3,3,4,6,0,5,2,0,0,0,43,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/BeanELResolver.java,java/jakarta/el/BeanELResolver.java,jakarta.el.BeanELResolver,class,11,35,2,34,33,0.13333334,0.13333334,10,0,9,1,0,0,10,0,1,0,4,2,0,4,0,0,4,0,21,253,15,1,15,4,0,6,0,24,0,20,2,0,3,1,70,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/BeanNameELResolver.java,java/jakarta/el/BeanNameELResolver.java,jakarta.el.BeanNameELResolver,class,7,26,2,13,1,0.47619048,0.47619048,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,10,102,12,0,4,5,4,1,0,10,0,10,2,0,0,0,32,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/BeanNameResolver.java,java/jakarta/el/BeanNameResolver.java,jakarta.el.BeanNameResolver,class,1,5,1,0,10,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/CompositeELResolver.java,java/jakarta/el/CompositeELResolver.java,jakarta.el.CompositeELResolver,class,3,32,2,14,0,0.8181818,0.8181818,10,0,10,0,0,0,11,0,0,0,3,1,0,3,0,0,1,0,3,162,14,7,4,1,1,1,12,31,1,27,4,0,1,0,58,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELClass.java,java/jakarta/el/ELClass.java,jakarta.el.ELClass,class,0,2,1,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELContext.java,java/jakarta/el/ELContext.java,jakarta.el.ELContext,class,9,42,1,21,189,0.09090909,0.09090909,22,0,22,0,0,0,22,3,0,0,6,0,0,6,0,0,0,0,8,139,15,5,10,4,0,0,0,12,0,10,3,0,0,0,137,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELContextEvent.java,java/jakarta/el/ELContextEvent.java,jakarta.el.ELContextEvent,class,1,2,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,1,0,0,0,0,0,1,1,0,1,0,0,0,0,20,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELException.java,java/jakarta/el/ELException.java,jakarta.el.ELException,class,0,4,4,0,6,0,0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELManager.java,java/jakarta/el/ELManager.java,jakarta.el.ELManager,class,13,14,1,16,64,0.015151516,0.015151516,12,1,12,0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,2,50,5,0,2,0,0,0,0,5,0,3,1,0,0,0,41,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELProcessor.java,java/jakarta/el/ELProcessor.java,jakarta.el.ELProcessor,class,9,38,1,34,2,0.4722222,0.5833333,9,1,8,1,0,0,9,0,0,0,5,2,0,5,0,0,5,0,16,244,7,2,15,0,0,16,7,25,3,19,8,0,1,0,80,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ELResolver.java,java/jakarta/el/ELResolver.java,jakarta.el.ELResolver,class,1,8,1,1,28,0,0,8,0,8,0,0,0,8,6,0,0,2,2,2,0,0,0,2,0,0,17,2,0,0,0,0,2,0,2,0,2,0,0,0,0,108,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/EvaluationListener.java,java/jakarta/el/EvaluationListener.java,jakarta.el.EvaluationListener,class,1,3,1,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/Expression.java,java/jakarta/el/Expression.java,jakarta.el.Expression,class,0,4,1,0,6,0,0,4,0,4,0,0,0,4,4,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,19,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ExpressionFactory.java,java/jakarta/el/ExpressionFactory.java,jakarta.el.ExpressionFactory,class,10,43,1,38,64,0,0,12,6,8,4,0,0,9,4,1,0,5,5,0,5,0,0,5,0,20,219,11,1,16,6,1,12,2,43,2,25,4,0,2,1,163,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/FunctionMapper.java,java/jakarta/el/FunctionMapper.java,jakarta.el.FunctionMapper,class,0,2,1,0,1,0,0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ImportHandler.java,java/jakarta/el/ImportHandler.java,jakarta.el.ImportHandler,class,6,48,1,43,15,0.14285715,0.1904762,7,0,6,1,0,0,7,0,0,0,6,2,0,6,0,0,2,0,20,384,11,3,13,2,1,216,5,35,5,31,4,0,2,0,73,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/Jre9Compat.java,java/jakarta/el/Jre9Compat.java,jakarta.el.Jre9Compat,class,1,9,2,8,1,0.16666667,0.16666667,3,1,3,0,0,0,4,0,0,0,3,3,0,3,0,0,3,0,1,45,5,0,1,3,2,4,0,12,0,9,1,0,0,0,36,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/JreCompat.java,java/jakarta/el/JreCompat.java,jakarta.el.JreCompat,class,2,5,1,1,3,0,0,3,1,3,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,1,20,3,0,0,0,0,0,0,2,0,1,1,0,0,0,46,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/LambdaExpression.java,java/jakarta/el/LambdaExpression.java,jakarta.el.LambdaExpression,class,5,9,1,11,0,0.6666667,1,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,3,0,4,45,2,1,2,1,1,2,3,12,0,9,2,0,0,0,24,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ListELResolver.java,java/jakarta/el/ListELResolver.java,jakarta.el.ListELResolver,class,7,30,2,17,24,0.21428572,0.21428572,9,1,8,1,0,0,8,0,1,0,2,1,0,2,0,0,2,0,11,97,14,0,1,2,3,3,5,11,0,10,3,0,0,0,53,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/MapELResolver.java,java/jakarta/el/MapELResolver.java,jakarta.el.MapELResolver,class,5,17,2,23,16,0.21428572,0.21428572,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,2,0,6,79,10,1,0,1,3,3,0,8,0,7,2,0,0,0,46,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/MethodExpression.java,java/jakarta/el/MethodExpression.java,jakarta.el.MethodExpression,class,3,4,2,0,6,0,0,4,0,4,0,0,0,4,2,0,0,1,1,0,1,0,0,1,0,0,11,2,0,0,0,0,0,1,1,0,1,0,0,0,0,84,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/MethodInfo.java,java/jakarta/el/MethodInfo.java,jakarta.el.MethodInfo,class,0,4,1,0,0,0.5,1,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/MethodNotFoundException.java,java/jakarta/el/MethodNotFoundException.java,jakarta.el.MethodNotFoundException,class,1,4,5,0,6,0,0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/PropertyNotFoundException.java,java/jakarta/el/PropertyNotFoundException.java,jakarta.el.PropertyNotFoundException,class,1,4,5,0,6,0,0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/PropertyNotWritableException.java,java/jakarta/el/PropertyNotWritableException.java,jakarta.el.PropertyNotWritableException,class,1,4,5,0,6,0,0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ResourceBundleELResolver.java,java/jakarta/el/ResourceBundleELResolver.java,jakarta.el.ResourceBundleELResolver,class,4,16,2,19,21,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,71,10,1,1,1,2,4,0,4,1,4,3,0,0,0,35,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/StandardELContext.java,java/jakarta/el/StandardELContext.java,jakarta.el.StandardELContext,class,17,12,5,8,4,0.44444445,1,9,0,8,0,0,1,9,0,0,0,6,0,0,6,0,0,6,0,0,128,6,0,3,0,0,0,0,12,0,7,1,0,3,0,39,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/StaticFieldELResolver.java,java/jakarta/el/StaticFieldELResolver.java,jakarta.el.StaticFieldELResolver,class,9,34,2,26,21,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,125,10,0,3,4,4,5,0,30,0,26,3,0,0,0,62,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/TypeConverter.java,java/jakarta/el/TypeConverter.java,jakarta.el.TypeConverter,class,2,7,2,0,21,0,0,7,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/Util.java,java/jakarta/el/Util.java,jakarta.el.Util,class,11,124,3,74,89,0,0,14,14,0,5,0,9,9,0,1,0,4,4,0,4,0,0,4,0,40,572,26,15,59,6,7,13,25,113,9,64,7,0,7,0,164,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ValueExpression.java,java/jakarta/el/ValueExpression.java,jakarta.el.ValueExpression,class,3,6,2,3,15,0,0,6,0,6,0,0,0,6,5,0,0,1,1,0,1,0,0,1,0,0,13,1,0,0,0,0,0,1,1,0,1,0,0,0,0,72,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/ValueReference.java,java/jakarta/el/ValueReference.java,jakarta.el.ValueReference,class,0,3,1,0,0,0.6666667,1,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,3,0,0,15,2,0,0,0,0,0,1,3,0,3,0,0,0,0,17,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/el/VariableMapper.java,java/jakarta/el/VariableMapper.java,jakarta.el.VariableMapper,class,1,2,1,0,1,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/mail/Authenticator.java,java/jakarta/mail/Authenticator.java,jakarta.mail.Authenticator,class,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/mail/internet/InternetAddress.java,java/jakarta/mail/internet/InternetAddress.java,jakarta.mail.internet.InternetAddress,class,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/mail/internet/MimeMessage.java,java/jakarta/mail/internet/MimeMessage.java,jakarta.mail.internet.MimeMessage,class,3,3,1,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/mail/internet/MimePartDataSource.java,java/jakarta/mail/internet/MimePartDataSource.java,jakarta.mail.internet.MimePartDataSource,class,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/mail/PasswordAuthentication.java,java/jakarta/mail/PasswordAuthentication.java,jakarta.mail.PasswordAuthentication,class,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/mail/Session.java,java/jakarta/mail/Session.java,jakarta.mail.Session,class,2,2,1,0,1,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/AuthException.java,java/jakarta/security/auth/message/AuthException.java,jakarta.security.auth.message.AuthException,class,0,2,5,0,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/AuthStatus.java,java/jakarta/security/auth/message/AuthStatus.java,jakarta.security.auth.message.AuthStatus,class,1,2,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,6,5,5,1,0,0,6,0,0,14,1,0,0,0,0,5,0,6,0,6,0,0,0,0,19,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/CallerPrincipalCallback.java,java/jakarta/security/auth/message/callback/CallerPrincipalCallback.java,jakarta.security.auth.message.callback.CallerPrincipalCallback,class,0,5,1,0,0,0.7,1,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,24,3,0,0,0,0,0,0,6,0,3,0,0,0,0,23,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/CertStoreCallback.java,java/jakarta/security/auth/message/callback/CertStoreCallback.java,jakarta.security.auth.message.callback.CertStoreCallback,class,0,3,1,0,1,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/GroupPrincipalCallback.java,java/jakarta/security/auth/message/callback/GroupPrincipalCallback.java,jakarta.security.auth.message.callback.GroupPrincipalCallback,class,0,3,1,0,0,0.6666667,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,21,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/PasswordValidationCallback.java,java/jakarta/security/auth/message/callback/PasswordValidationCallback.java,jakarta.security.auth.message.callback.PasswordValidationCallback,class,1,7,1,1,9,0.2857143,0.52380955,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,2,0,1,30,4,0,0,0,0,0,2,5,0,4,0,0,0,0,27,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/PrivateKeyCallback.java,java/jakarta/security/auth/message/callback/PrivateKeyCallback.java,jakarta.security.auth.message.callback.PrivateKeyCallback,class,1,5,1,0,4,0.3,0.4,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,1,0,0,69,3,0,0,0,0,0,0,3,0,3,0,0,5,0,31,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/SecretKeyCallback.java,java/jakarta/security/auth/message/callback/SecretKeyCallback.java,jakarta.security.auth.message.callback.SecretKeyCallback,class,1,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,27,2,0,0,0,0,0,0,2,0,2,0,0,2,0,26,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/callback/TrustStoreCallback.java,java/jakarta/security/auth/message/callback/TrustStoreCallback.java,jakarta.security.auth.message.callback.TrustStoreCallback,class,0,2,1,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/config/AuthConfigFactory.java,java/jakarta/security/auth/message/config/AuthConfigFactory.java,jakarta.security.auth.message.config.AuthConfigFactory,class,5,20,1,14,76,0.018181818,0.018181818,13,4,11,2,0,0,11,8,0,1,9,9,7,2,0,0,8,0,8,77,6,0,4,1,0,9,0,15,2,14,5,0,1,2,59,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/security/auth/message/MessagePolicy.java,java/jakarta/security/auth/message/MessagePolicy.java,jakarta.security.auth.message.MessagePolicy,class,1,5,1,0,0,0.6666667,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,51,3,0,2,0,0,1,1,2,0,2,1,0,3,0,13,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/AsyncEvent.java,java/jakarta/servlet/AsyncEvent.java,jakarta.servlet.AsyncEvent,class,3,8,1,0,0,0.78571427,1,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,4,0,0,42,4,0,0,0,0,0,0,16,0,4,0,0,0,0,25,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/GenericFilter.java,java/jakarta/servlet/GenericFilter.java,jakarta.servlet.GenericFilter,class,4,7,1,6,19,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,1,0,0,25,5,0,0,0,0,0,1,2,0,2,0,0,0,0,63,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/GenericServlet.java,java/jakarta/servlet/GenericServlet.java,jakarta.servlet.GenericServlet,class,6,13,1,10,72,0.03846154,0.03846154,13,0,13,0,0,0,13,1,0,0,2,1,0,2,0,0,1,0,0,39,6,0,0,0,0,3,1,2,2,2,0,0,0,0,188,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/Cookie.java,java/jakarta/servlet/http/Cookie.java,jakarta.servlet.http.Cookie,class,3,25,1,11,149,0.057894737,0.06842105,19,0,19,0,0,0,20,0,0,0,11,2,0,11,0,0,3,0,13,112,10,0,3,1,0,6,3,25,0,16,1,0,0,3,308,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/Cookie.java,java/jakarta/servlet/http/Cookie.java,jakarta.servlet.http.RFC2109Validator,class,1,4,3,5,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0,0,1,1,1,0,1,1,0,0,0,14,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/Cookie.java,java/jakarta/servlet/http/Cookie.java,jakarta.servlet.http.CookieNameValidator,class,1,9,1,9,1,0,0,3,0,0,1,1,1,2,0,0,0,3,2,0,1,2,0,3,0,2,32,2,2,2,0,0,3,6,9,0,9,2,0,0,0,38,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/Cookie.java,java/jakarta/servlet/http/Cookie.java,jakarta.servlet.http.RFC6265Validator,class,1,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,14,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpFilter.java,java/jakarta/servlet/http/HttpFilter.java,jakarta.servlet.http.HttpFilter,class,8,4,2,2,1,0,0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,2,2,1,1,2,1,1,0,0,0,109,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpServlet.java,java/jakarta/servlet/http/HttpServlet.java,jakarta.servlet.http.NoBodyOutputStream,class,6,13,3,7,7,0.2,0.2,7,0,4,1,0,2,6,0,0,0,5,2,0,5,0,0,3,0,5,44,2,0,1,0,0,3,7,13,1,7,1,0,0,0,53,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpServlet.java,java/jakarta/servlet/http/HttpServlet.java,jakarta.servlet.http.HttpServlet,class,10,50,2,50,71,0.29090908,0.38181818,15,1,2,4,9,0,11,0,0,0,14,12,0,14,0,0,13,0,7,259,5,2,6,2,3,34,15,57,4,45,5,0,1,0,406,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpServlet.java,java/jakarta/servlet/http/HttpServlet.java,jakarta.servlet.http.NoBodyResponse,class,6,15,3,11,31,0.2,0.33333334,11,0,8,1,0,2,10,0,0,0,3,0,0,3,0,0,1,0,0,57,2,0,2,0,0,1,0,6,0,4,2,0,0,0,35,0,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpServletRequestWrapper.java,java/jakarta/servlet/http/HttpServletRequestWrapper.java,jakarta.servlet.http.HttpServletRequestWrapper,class,10,38,2,38,703,0,0,38,0,37,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,116,35,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpServletResponseWrapper.java,java/jakarta/servlet/http/HttpServletResponseWrapper.java,jakarta.servlet.http.HttpServletResponseWrapper,class,4,25,2,25,300,0,0,25,0,24,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpSessionBindingEvent.java,java/jakarta/servlet/http/HttpSessionBindingEvent.java,jakarta.servlet.http.HttpSessionBindingEvent,class,2,5,2,1,0,0.5,0.6,5,0,5,0,0,0,5,0,0,0,3,1,0,3,0,0,3,0,0,24,3,0,0,0,0,0,1,5,0,3,0,0,0,0,76,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpSessionEvent.java,java/jakarta/servlet/http/HttpSessionEvent.java,jakarta.servlet.http.HttpSessionEvent,class,1,2,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,1,0,0,0,0,0,1,1,0,1,0,0,0,0,40,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/http/HttpUtils.java,java/jakarta/servlet/http/HttpUtils.java,jakarta.servlet.http.HttpUtils,class,5,25,1,30,10,0,0,5,4,4,1,0,0,4,0,0,0,2,2,0,2,0,0,2,0,6,108,5,3,6,3,3,7,20,29,6,23,4,0,0,0,187,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/HttpConstraintElement.java,java/jakarta/servlet/HttpConstraintElement.java,jakarta.servlet.HttpConstraintElement,class,2,10,1,3,0,0.85714287,1,7,0,7,0,0,0,7,0,0,0,5,2,0,5,0,0,5,0,1,39,3,0,1,0,0,2,3,14,0,5,1,0,0,0,67,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/HttpMethodConstraintElement.java,java/jakarta/servlet/HttpMethodConstraintElement.java,jakarta.servlet.HttpMethodConstraintElement,class,1,7,2,6,0,1,1,3,0,3,0,0,0,3,0,0,0,3,2,0,3,0,0,3,0,1,21,1,0,4,0,0,3,2,4,0,3,1,0,0,0,31,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/jsp/el/ELException.java,java/jakarta/servlet/jsp/el/ELException.java,jakarta.servlet.jsp.el.ELException,class,0,5,3,1,10,0,0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,1,0,0,0,0,0,1,1,0,1,0,0,0,0,45,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/jsp/el/ELParseException.java,java/jakarta/servlet/jsp/el/ELParseException.java,jakarta.servlet.jsp.el.ELParseException,class,1,2,4,0,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,32,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/jsp/el/Expression.java,java/jakarta/servlet/jsp/el/Expression.java,jakarta.servlet.jsp.el.Expression,class,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/jsp/el/ExpressionEvaluator.java,java/jakarta/servlet/jsp/el/ExpressionEvaluator.java,jakarta.servlet.jsp.el.ExpressionEvaluator,class,3,2,1,0,1,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1025,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/jsp/el/ImplicitObjectELResolver.java,java/jakarta/servlet/jsp/el/ImplicitObjectELResolver.java,jakarta.servlet.jsp.el.ImplicitObjectELResolver,class,6,32,3,25,1,0.47619048,0.47619048,7,0,7,0,0,0,7,0,0,0,12,12,0,12,0,0,12,0,19,425,18,1,9,0,0,11,15,19,0,19,3,0,2,0,97,1,0,0,0,10,0
apache-tomcat-10.0.4-src/java/jakarta/servlet/jsp/el/ScopedAttributeELResolver.java,java/jakarta/servlet/jsp/el/ScopedAttributeELResolver.java,jakarta.servlet.jsp.el.ScopedAttributeELResolver,class,6,31,2,30,15,0,0,6,0,6,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,5,162,7,4,16,2,0,13,1,37,0,21,7,0,0,0,63,1,0,0,0,10,0
